ID,Age,Income (USD),Rent (USD),Groceries (USD),Eating Out (USD),Entertainment (USD),Subscription Services (USD),Education (USD),Online Shopping (USD),Savings (USD),Investments (USD),Travel (USD),Fitness (USD),Miscellaneous (USD),total_expense,savings_rate,expense_to_income_ratio,discretionary_vs_fixed_ratio
1056,24,2189,1606,557,91,366,40,1982,428,1647,4715,767,185,164,6186,0.7523983554134308,2.8259479214253083,0.49240048250904705
1057,21,5500,372,170,261,235,80,991,381,2234,952,251,78,205,3024,0.4061818181818182,0.5498181818181819,0.9726027397260274
1058,23,7606,780,592,150,180,18,1437,278,208,3300,169,65,393,4062,0.027346831448856166,0.5340520641598738,0.44606621573513705
1059,22,4641,1675,279,94,113,22,428,22,1468,3735,1722,128,372,4855,0.3163111398405516,1.046110751993105,1.0382031905961377
1060,25,2922,859,223,131,193,67,634,103,1857,3179,1885,213,281,4589,0.635523613963039,1.5704996577686516,1.6742424242424243
1061,18,7597,1649,480,66,184,12,729,175,1093,2963,1880,64,293,5532,0.14387258128208502,0.7281821771752007,0.9356193142057383
1062,18,2171,1044,392,122,134,44,888,682,1617,4027,438,47,347,4138,0.7448180561953017,1.9060340856748041,0.7805507745266781
1063,23,2671,1766,384,63,239,30,1084,195,1456,3247,1610,252,364,5987,0.5451141894421565,2.2414825907899663,0.8512677798392084
1064,27,7091,399,294,482,50,73,1635,491,921,4415,1897,210,242,5773,0.12988295021858695,0.8141305880693838,1.479810996563574
1065,19,5226,1382,498,206,30,61,1330,638,1036,3357,283,245,61,4734,0.19823957137389972,0.9058553386911596,0.4747663551401869
1066,22,2443,807,327,272,362,43,1377,443,2796,4971,1706,24,23,5384,1.144494474007368,2.203847728203029,1.1441656710473915
1067,18,7842,557,530,181,396,44,392,153,290,4848,651,153,295,3352,0.03698036215251212,0.4274419790869676,1.266396213657877
1068,24,2949,712,529,387,149,24,203,399,2096,2704,1393,86,303,4185,0.7107494065785012,1.4191251271617498,1.8981994459833795
1069,18,5237,1775,535,453,124,15,257,686,1032,1037,761,272,212,5090,0.19705938514416652,0.971930494557953,0.9828593689131282
1070,21,4039,1388,374,425,46,94,485,296,241,70,1031,194,123,4456,0.05966823471156227,1.103243377073533,0.9830885625278148
1071,26,5459,894,560,425,246,41,1540,255,1992,2874,1253,64,266,5544,0.3649019967026928,1.0155706173291812,0.8517034068136272
1072,18,6491,1477,205,96,21,61,445,32,2987,105,906,13,319,3575,0.46017562779232785,0.5507625943614235,0.6807710390220969
1073,21,7785,565,120,156,378,92,1732,361,2315,769,1441,49,42,4936,0.29736673089274246,0.6340398201669878,1.0422010757136946
1074,23,6932,1120,163,157,120,37,1203,54,665,2009,125,239,322,3540,0.09593190998268898,0.5106751298326602,0.4239742558326629
1075,23,5760,1402,264,314,40,94,1023,578,1382,2940,698,295,32,4740,0.23993055555555556,0.8229166666666666,0.76273707698029
1076,25,3861,1638,126,254,77,73,341,233,1562,2192,699,147,163,3751,0.4045584045584046,0.9715099715099715,0.7819477434679335
1077,18,7664,961,410,128,199,88,132,431,1234,3495,545,112,237,3243,0.1610125260960334,0.4231471816283925,1.157684630738523
1078,24,6701,1246,599,204,360,87,442,424,843,4311,1595,16,202,5175,0.12580211908670347,0.7722727951052082,1.2627896808045473
1079,18,5152,859,384,320,368,28,1859,513,772,4355,1274,173,370,6148,0.1498447204968944,1.1933229813664596,0.9819471308833011
1080,24,5170,1216,247,296,39,24,252,677,2986,933,879,285,261,4176,0.5775628626692456,0.8077369439071567,1.4349854227405248
1081,20,3253,1190,380,68,274,15,264,178,630,574,1419,58,212,4058,0.1936673839532739,1.24746387949585,1.2126499454743729
1082,25,3852,1571,425,395,336,82,92,656,1413,3930,532,105,291,4485,0.36682242990654207,1.1643302180685358,1.1479885057471264
1083,20,3438,1167,418,485,57,93,1685,129,661,4380,1292,68,394,5788,0.1922629435718441,1.6835369400814426,0.7700305810397553
1084,18,1870,909,263,75,167,47,1434,568,1633,4087,1133,240,184,5020,0.8732620320855615,2.6844919786096257,0.9263238679969301
1085,25,7476,713,485,266,44,35,137,545,2322,2531,1040,186,199,3650,0.31059390048154095,0.4882289994649545,1.7340823970037453
1086,20,6448,324,505,203,140,91,1231,366,401,2419,1732,99,136,4827,0.062189826302729526,0.7486042183622829,1.3432038834951456
1087,19,5979,583,323,203,45,60,1001,655,284,69,668,291,285,4114,0.047499581869877905,0.6880749289178792,1.1573151546932354
1088,18,3431,1772,371,223,188,82,1660,298,609,4474,599,45,397,5635,0.1774992713494608,1.6423783153599534,0.4817249539836971
1089,20,1924,1180,245,141,342,62,1769,498,2966,1302,695,180,57,5169,1.5415800415800416,2.6865904365904365,0.6183469004383219
1090,19,7804,600,552,482,244,65,1596,130,1433,3814,1984,135,63,5851,0.183623782675551,0.7497437211686314,1.1291848617176128
1091,19,6224,1391,537,387,20,68,306,655,1469,2349,1294,213,370,5241,0.23602185089974292,0.8420629820051414,1.346016114592659
1092,23,2394,1330,455,230,326,79,265,450,2303,254,1888,298,93,5414,0.9619883040935673,2.261487050960735,1.6409756097560975
1093,18,7970,1116,129,180,280,87,645,561,2934,1707,551,106,388,4043,0.36813048933500625,0.5072772898368884,1.1391534391534393
1094,19,2097,1460,144,499,32,67,317,134,894,4787,1206,247,245,4351,0.4263233190271817,2.0748688602765855,1.264966163456533
1095,23,4562,1487,374,347,67,97,1136,109,2579,833,895,182,326,5020,0.5653222270933801,1.1003945637878123,0.6750083416750083
1096,20,3836,382,570,324,332,22,900,231,1623,2764,102,97,327,3287,0.42309697601668406,0.8568821689259646,0.7748380129589633
1097,21,6188,1973,133,322,390,52,1401,569,860,2471,499,26,367,5732,0.1389786683904331,0.9263089851325146,0.6344453949244369
1098,18,3187,1743,240,466,310,85,453,614,2294,3742,111,149,334,4505,0.7197991841857546,1.4135550674615627,0.8493431855500821
1099,25,2072,1396,526,125,351,60,190,558,2628,2035,1096,263,32,4597,1.2683397683397684,2.2186293436293436,1.1766098484848484
1100,24,7671,1560,417,226,113,28,1914,379,534,1967,93,287,31,5048,0.06961282753226437,0.6580628340503194,0.29735286558725266
1101,24,3590,345,473,233,280,30,1463,505,1642,99,869,160,69,4427,0.4573816155988858,1.2331476323119777,0.9408154318281455
1102,20,7300,917,320,368,297,92,1210,391,2138,1852,1631,149,332,5707,0.2928767123287671,0.7817808219178082,1.3322435635472007
1103,27,5169,1227,455,180,378,33,830,234,1806,3183,708,123,268,4436,0.3493905977945444,0.8581930740955698,0.7659235668789809
1104,27,5772,561,121,412,224,35,1390,34,168,2355,777,77,138,3769,0.029106029106029108,0.6529799029799029,0.819015444015444
1105,20,6124,475,279,98,204,54,1112,278,1729,111,901,188,76,3665,0.2823318092749837,0.5984650555192684,0.9640943193997856
1106,19,3133,1489,535,104,194,37,186,482,2004,3158,96,134,201,3458,0.6396425151611873,1.103734439834025,0.5647058823529412
1107,18,6561,956,466,203,399,91,818,139,2333,182,1932,242,283,5529,0.3555860387136107,0.8427069044352995,1.4683035714285715
1108,24,3017,1141,519,404,328,38,1969,147,2829,3852,869,156,125,5696,0.9376864434869076,1.8879681803115678,0.5695783962524111
1109,24,5793,669,428,249,88,26,1020,542,2351,164,1097,120,210,4449,0.4058346279993095,0.7679958570688762,1.1015588096362778
1110,19,4157,353,330,357,123,77,131,664,653,2137,1730,247,156,4168,0.15708443589126775,1.0026461390425787,4.12039312039312
1111,24,5148,989,598,405,265,53,871,344,2160,2023,138,12,207,3882,0.4195804195804196,0.754079254079254,0.5793327908868999
1112,25,6448,1742,502,422,180,70,634,339,2813,454,1247,220,139,5495,0.4362593052109181,0.8522022332506204,0.909312022237665
1113,18,5088,1830,137,167,219,77,1583,525,1397,2285,1649,34,261,6482,0.2745676100628931,1.2739779874213837,0.8259154929577465
1114,26,3037,1664,169,312,235,83,1823,545,2198,4822,1192,193,338,6554,0.7237405334211393,2.1580507079354625,0.7926695842450766
1115,24,7665,1450,215,95,231,34,1399,69,599,541,784,70,91,4438,0.07814742335290281,0.5789954337899543,0.44843342036553524
1116,20,6676,1732,338,351,35,76,690,603,2516,2665,1741,132,262,5960,0.3768723786698622,0.8927501497902935,1.1594202898550725
1117,25,4637,666,434,405,391,11,691,88,2871,2449,227,64,150,3127,0.6191503127021781,0.6743584213931422,0.7459519821328866
1118,24,1597,1594,540,449,351,98,1122,410,2504,4937,1068,172,288,6092,1.5679398872886663,3.8146524733876017,0.871007371007371
1119,25,4715,943,247,457,224,58,1865,402,2994,3933,1905,196,71,6368,0.6349946977730647,1.3505832449628845,1.0844517184942717
1120,23,7499,1928,108,238,384,79,1057,35,1629,2886,1997,48,81,5955,0.21722896386184826,0.7941058807841046,0.9253152279340446
1121,26,6030,678,387,359,58,35,1955,458,2403,4614,1415,194,138,5677,0.39850746268656717,0.9414593698175787,0.8798013245033113
1122,22,6232,372,487,367,108,81,581,587,1611,4292,1641,92,384,4700,0.25850449293966626,0.7541720154043645,2.263888888888889
1123,20,5250,1214,149,178,275,36,170,636,378,3904,1132,204,283,4277,0.072,0.8146666666666667,1.7899543378995433
1124,20,4657,1571,437,98,273,98,1389,151,1182,1688,950,43,258,5268,0.2538114666094052,1.1312003435688212,0.5507801000883132
1125,18,6183,1159,104,74,235,27,783,579,545,1637,487,122,370,3940,0.08814491347242438,0.6372311175804626,0.9257086999022482
1126,25,1843,342,503,315,387,63,1082,267,2260,4728,1501,239,274,4973,1.2262615301139446,2.6983179598480738,1.5806953814218994
1127,19,6913,676,442,167,322,10,180,292,935,4670,475,292,192,3048,0.13525242297121365,0.4409084333863735,1.3482280431432974
1128,20,7575,1364,225,193,191,70,18,642,854,4082,1017,296,328,4344,0.11273927392739273,0.5734653465346534,1.7031736154324828
1129,25,6166,469,174,491,156,12,1249,368,1945,1890,1454,164,256,4793,0.3154395069737269,0.7773272786247162,1.5332980972515857
1130,25,2110,511,264,249,197,77,1496,503,1692,3205,535,174,338,4344,0.8018957345971564,2.0587677725118483,0.9128137384412153
1131,21,3227,1816,377,206,96,50,1118,569,1612,477,1805,191,114,6342,0.49953517198636505,1.96529284164859,0.9154334038054969
1132,21,3790,338,541,397,207,46,880,376,1530,2366,1258,248,356,4647,0.40369393139841686,1.2261213720316622,1.641841955656623
1133,22,3354,668,423,183,34,60,1320,337,2514,2526,1632,146,76,4879,0.7495527728085868,1.454680977936792,1.0236416424720034
1134,23,4108,1056,576,449,311,24,1616,652,1183,366,509,275,86,5554,0.2879746835443038,1.3519961051606622,0.7099753694581281
1135,22,6555,450,399,197,338,17,174,67,2476,1836,1962,196,65,3865,0.37772692601067887,0.589626239511823,2.7781036168132944
1136,24,3579,1434,389,385,344,47,1245,29,2875,1715,970,49,113,5005,0.8032970103380833,1.3984353171276893,0.6313559322033898
1137,19,3824,1803,176,120,233,92,1638,252,1690,12,1175,176,157,5822,0.4419456066945607,1.522489539748954,0.6096212330660769
1138,24,6127,1759,397,282,227,65,53,55,2008,535,1629,269,388,5124,0.3277297209074588,0.8362983515586747,1.3196016296966953
1139,27,2677,1370,236,383,188,56,694,432,2867,3239,1088,152,112,4711,1.0709749719835637,1.7598057527082556,1.0482608695652174
1140,24,2591,1323,205,348,349,99,862,481,2331,2317,797,213,251,4928,0.8996526437668854,1.9019683519876496,1.0619246861924687
1141,18,7497,1898,194,203,299,19,1426,23,1122,4042,1946,185,68,6261,0.14965986394557823,0.8351340536214485,0.7797043774872087
1142,24,6479,1036,234,139,324,87,1341,63,2458,375,100,271,42,3637,0.379379533878685,0.5613520605031641,0.39295289161240904
1143,22,7857,1689,167,383,165,58,1890,587,1661,1724,358,261,81,5639,0.2114038437062492,0.7177039582537864,0.50533902829685
1144,20,7274,368,246,248,282,50,348,573,276,256,1107,209,286,3717,0.0379433599120154,0.5109980753368161,2.863825363825364
1145,20,4291,598,589,210,23,92,442,274,946,2264,1709,208,348,4493,0.22046143090188766,1.0470752738289444,1.758133824432167
1146,21,7856,1243,577,75,109,39,832,133,1348,449,1054,205,137,4404,0.17158859470468432,0.5605906313645621,0.6606334841628959
1147,19,7722,1101,258,170,79,14,579,416,1700,893,1662,86,107,4472,0.22015022015022015,0.5791245791245792,1.307533539731682
1148,19,3249,595,483,350,330,80,1563,193,1704,3212,1977,28,108,5707,0.5244690674053555,1.7565404739919976,1.1609238924649754
1149,18,4175,502,262,261,35,92,1809,274,2075,1184,684,71,74,4064,0.49700598802395207,0.9734131736526946,0.5794792071511854
1150,22,2281,360,540,112,246,40,281,485,2156,3223,254,290,172,2780,0.9451994739149496,1.2187637001315212,1.3539373412362405
1151,21,4548,1245,440,485,48,61,359,296,335,1308,789,259,258,4240,0.07365875109938434,0.9322779243623571,1.0743639921722115
1152,27,3605,1262,288,117,170,97,914,483,809,4705,1143,236,284,4994,0.22441054091539528,1.3852981969486824,1.0267857142857142
1153,19,5367,1637,514,302,264,32,822,521,2832,916,1303,136,287,5818,0.5276690888764674,1.0840320476989007,0.9569458459468551
1154,20,6476,1484,438,459,289,57,1654,460,893,147,1553,67,132,6593,0.137893761581223,1.0180667078443484,0.8436800894854586
1155,24,6042,630,194,51,98,49,891,88,2955,4751,582,213,185,2981,0.4890764647467726,0.4933796756041046,0.7381924198250729
1156,24,3613,1851,280,447,308,15,952,528,2034,2114,157,252,175,4965,0.5629670633822308,1.374204262385829,0.6104443723645799
1157,21,7379,637,387,157,172,47,1669,345,1769,4016,925,261,27,4627,0.2397343813524868,0.6270497357365497,0.7181581878945414
1158,22,6873,1929,421,335,296,50,640,86,126,3940,1314,208,221,5500,0.018332605848974247,0.8002327949949076,0.8394648829431438
1159,22,5470,1627,286,98,298,36,1031,323,2697,4071,300,249,236,4484,0.49305301645338206,0.819744058500914,0.5230978260869565
1160,23,3491,1826,471,189,76,84,562,503,1326,2795,184,148,311,4354,0.3798338584932684,1.2472071039816672,0.5229101084295208
1161,26,2567,1973,237,267,205,78,490,567,184,442,1163,131,69,5180,0.07167900272691859,2.0179197506817297,0.9185185185185185
1162,19,3077,1661,229,93,112,66,340,436,1955,2944,1664,58,126,4785,0.6353591160220995,1.5550861228469288,1.1457399103139014
1163,22,2511,1873,293,466,295,26,471,178,2613,3936,1513,124,28,5267,1.0406212664277181,2.0975706889685384,0.9973454683352294
1164,20,3774,938,415,318,177,80,1816,168,1222,398,738,260,252,5162,0.32379438261791205,1.3677795442501326,0.6289050173556326
1165,21,6369,574,571,127,294,56,1710,46,1313,1151,1371,16,207,4972,0.20615481237242894,0.7806563039723662,0.7415061295971979
1166,27,3314,1487,372,265,200,88,1718,603,111,3792,456,228,342,5759,0.03349426674713337,1.7377791188895595,0.6100083869164104
1167,23,3926,1766,451,431,378,22,1727,267,1112,2995,1381,86,328,6837,0.28323993886907795,1.7414671421293937,0.7335192697768763
1168,25,6797,618,243,147,96,20,248,120,1848,2216,151,188,357,2188,0.27188465499485065,0.32190672355450933,0.9729486023444545
1169,18,7046,888,115,285,170,99,234,115,1976,1707,1434,154,129,3623,0.28044280442804426,0.5141924496168039,1.9288601455133387
1170,27,5902,803,401,331,257,95,1106,403,2719,3331,1920,163,164,5643,0.46069129108776685,0.9561165706540156,1.4428571428571428
1171,25,6374,686,522,198,308,33,1116,301,1417,1987,1697,130,247,5238,0.22230938186382176,0.8217759648572325,1.2538726333907058
1172,24,4051,1169,344,461,250,82,1908,341,1483,4602,742,133,328,5758,0.3660824487780795,1.4213774376697113,0.6831335866705641
1173,18,7911,1132,514,353,37,13,1417,415,1778,2568,1689,159,133,5862,0.2247503476172418,0.7409935532802427,0.9138099902056807
1174,19,5157,1314,206,473,92,55,823,297,279,160,1601,277,82,5220,0.05410122164048865,1.012216404886562,1.2279129321382842
1175,20,1507,902,187,115,208,27,1291,548,896,4435,1681,10,294,5263,0.5945587259455872,3.4923689449236894,1.211344537815126
1176,18,4055,990,228,283,36,52,1440,282,1567,3904,1366,170,143,4990,0.3864364981504316,1.2305795314426633,0.8773513920240783
1177,26,1975,793,494,136,38,89,631,638,2124,3573,1219,253,105,4396,1.0754430379746835,2.2258227848101266,1.2919708029197081
1178,25,6916,789,474,128,238,42,1606,599,2588,3177,453,260,89,4678,0.3742047426257953,0.6764025448235974,0.6305332868595329
1179,19,3711,1020,440,254,345,19,528,659,986,1825,863,73,66,4267,0.26569657774184857,1.149824845055241,1.1463782696177063
1180,26,1984,1396,103,328,139,82,1276,312,2568,3924,1075,257,218,5186,1.2943548387096775,2.6139112903225805,0.8688288288288288
1181,24,6500,808,426,386,120,68,1980,313,1289,1623,1192,124,383,5800,0.1983076923076923,0.8923076923076924,0.8046048537647791
1182,26,6154,689,509,303,53,40,121,627,1775,1176,904,10,220,3476,0.2884302892427689,0.5648358791030225,1.6353297952994692
1183,23,7563,1942,466,353,103,37,891,414,1619,4918,1679,50,295,6230,0.21406849133941558,0.823747190268412,0.8884510457714458
1184,23,3785,594,405,429,215,69,9,532,2615,3720,1264,182,56,3755,0.6908850726552179,0.9920739762219286,2.7251984126984126
1185,21,6723,1692,495,179,349,12,1822,199,2860,4880,1076,97,222,6143,0.4254053250037186,0.9137289900342109,0.5323023197804939
1186,27,6829,1095,194,133,221,64,1339,254,2532,3220,991,107,149,4547,0.3707717088885635,0.6658368721628349,0.7302130898021308
1187,27,6063,1164,308,325,363,23,837,356,2461,3259,1070,97,311,4854,0.40590466765627575,0.8005937654626423,1.1022087483759204
1188,19,5025,848,324,236,360,67,1296,27,870,130,1560,260,83,5061,0.17313432835820897,1.0071641791044776,1.0506482982171799
1189,24,4839,948,558,95,30,98,1329,462,1378,3562,1696,150,282,5648,0.28476958049183715,1.1671833023351932,0.9922398589065256
1190,22,4322,867,447,436,366,24,1828,558,1058,1499,226,80,139,4971,0.24479407681628876,1.1501619620546044,0.5821133036282623
1191,23,6443,1510,579,232,237,11,1233,677,1016,2788,1330,146,297,6252,0.15769051683998137,0.9703554244916964,0.8819987959060807
1192,19,4424,1152,420,317,272,33,1981,110,2170,4876,922,108,221,5536,0.49050632911392406,1.2513562386980108,0.5581198986771743
1193,22,1758,1069,146,345,241,87,1753,291,1881,3708,1607,160,65,5764,1.0699658703071673,3.27872582480091,0.9420485175202157
1194,27,1782,744,575,371,388,73,752,24,438,1707,526,184,187,3824,0.24579124579124578,2.1459034792368126,0.846450989859971
1195,21,7245,1893,280,149,99,80,885,613,1616,1769,447,176,129,4751,0.2230503795721187,0.6557625948930297,0.553629823413996
1196,26,3398,662,205,127,26,33,463,238,2970,1318,1569,266,65,3654,0.874043555032372,1.0753384343731607,1.7473684210526317
1197,23,5635,422,298,321,291,36,711,137,2513,3379,269,233,231,2949,0.44596273291925465,0.5233362910381544,1.0607966457023061
1198,19,4476,1511,485,388,246,46,727,612,1495,2773,222,74,47,4358,0.3340035746201966,0.9736371760500446,0.6004406904149835
1199,18,3767,1041,205,211,35,48,716,601,1014,2990,785,78,106,3826,0.26917971860897266,1.0156623307671888,0.9500509683995922
1200,22,4700,979,379,93,31,72,1948,134,1953,3044,1463,76,310,5485,0.415531914893617,1.1670212765957446,0.6591046581972172
1201,26,6610,719,359,287,310,88,1439,282,574,375,551,59,176,4270,0.08683812405446294,0.6459909228441755,0.6964640444974176
1202,23,2112,1949,207,183,260,35,1239,325,1546,3036,1650,100,284,6232,0.7320075757575758,2.9507575757575757,0.8356406480117821
1203,27,7511,1575,118,241,40,74,79,673,1479,660,1862,124,284,5070,0.1969111969111969,0.6750099853548129,1.8611738148984198
